Funfam	UniProt	Segments	Length
3.20.20.70-FF-000105.faa	C2VQ12	1-186	186
3.20.20.70-FF-000105.faa	B3Z2N3	1-186	186
3.20.20.70-FF-000105.faa	D8H4C9	1-186	186
3.20.20.70-FF-000105.faa	B3ZM15	1-186	186
3.20.20.70-FF-000105.faa	A0A2B6CBT7	1-186	186
3.20.20.70-FF-000105.faa	A0A242WDC6	1-186	186
3.20.20.70-FF-000105.faa	C2MH60	1-186	186
3.20.20.70-FF-000105.faa	C3FZQ8	1-186	186
3.20.20.70-FF-000105.faa	C3GF71	1-186	186
3.20.20.70-FF-000105.faa	A0A3G5U766	1-186	186
3.20.20.70-FF-000105.faa	B7JCV7	1-186	186
3.20.20.70-FF-000105.faa	B9IT50	1-186	186
3.20.20.70-FF-000105.faa	A0A0J1I2W6	1-186	186
3.20.20.70-FF-000105.faa	A0A229M2Q1	1-186	186
3.20.20.70-FF-000105.faa	C2S029	1-186	186
3.20.20.70-FF-000105.faa	A0A2K8ZRC3	1-186	186
3.20.20.70-FF-000105.faa	J8D3F5	1-186	186
3.20.20.70-FF-000105.faa	A0RAP1	1-186	186
3.20.20.70-FF-000105.faa	A0A0T8WQY6	1-186	186
3.20.20.70-FF-000105.faa	Q63EX4	1-186	186
3.20.20.70-FF-000105.faa	A0A243HVK1	1-186	186
3.20.20.70-FF-000105.faa	A0A1J9YU73	1-186	186
3.20.20.70-FF-000105.faa	C2NE08	1-186	186
3.20.20.70-FF-000105.faa	A0A154B1F8	1-186	186
3.20.20.70-FF-000105.faa	A0A0K6MH88	1-186	186
3.20.20.70-FF-000105.faa	B7HYU1	1-186	186
3.20.20.70-FF-000105.faa	A0A243CUF9	1-186	186
3.20.20.70-FF-000105.faa	A0A0B6BL47	1-186	186
3.20.20.70-FF-000105.faa	J8JAI0	1-186	186
3.20.20.70-FF-000105.faa	A0A0F5RHI8	1-186	186
3.20.20.70-FF-000105.faa	A0A243BJF3	1-186	186
3.20.20.70-FF-000105.faa	Q6HMD7	1-186	186
3.20.20.70-FF-000105.faa	A0A158RNT1	1-186	186
3.20.20.70-FF-000105.faa	C2TCU0	1-186	186
3.20.20.70-FF-000105.faa	A0A0G8CPH3	1-186	186
3.20.20.70-FF-000105.faa	A7GLY5	1-186	186
3.20.20.70-FF-000105.faa	A0A2C2UA79	1-185	185
3.20.20.70-FF-000105.faa	A0A2H3R579	1-185	185
3.20.20.70-FF-000105.faa	A0A1H3Q4X0	1-185	185
3.20.20.70-FF-000105.faa	A0A0U0DQ42	1-186	186
3.20.20.70-FF-000105.faa	A0A246UH99	1-186	186
3.20.20.70-FF-000105.faa	A0A1J9WEE9	1-186	186
3.20.20.70-FF-000106.faa	A0A101TU11	53-318	266
3.20.20.70-FF-000106.faa	D6A1T1	66-331	266
3.20.20.70-FF-000106.faa	A0A1S2KEW4	50-314	265
3.20.20.70-FF-000106.faa	A0A2G7A3B0	66-331	266
3.20.20.70-FF-000106.faa	A0A1M5XS92	66-331	266
3.20.20.70-FF-000106.faa	A0A3S9MN42	53-318	266
3.20.20.70-FF-000106.faa	A0A1J4Q275	52-317	266
3.20.20.70-FF-000106.faa	A0A117P7X0	53-318	266
3.20.20.70-FF-000106.faa	A0A0M2GSW4	53-318	266
3.20.20.70-FF-000106.faa	A0A3S9ZQB6	51-316	266
3.20.20.70-FF-000106.faa	A0A2P8PZR8	53-317	265
3.20.20.70-FF-000106.faa	K4R595	53-318	266
3.20.20.70-FF-000106.faa	A0A3S9IGK4	52-317	266
3.20.20.70-FF-000106.faa	A0A0N1NRW7	53-318	266
3.20.20.70-FF-000106.faa	A0A1B1MG20	66-331	266
3.20.20.70-FF-000106.faa	A0A0M8TLB2	52-317	266
3.20.20.70-FF-000106.faa	A0A1Q5L318	51-315	265
3.20.20.70-FF-000106.faa	L7ERF4	54-319	266
3.20.20.70-FF-000106.faa	A0A429N2F3	52-321	270
3.20.20.70-FF-000106.faa	A0A0F5VUM4	54-319	266
3.20.20.70-FF-000106.faa	A0A0X3XJK5	53-318	266
3.20.20.70-FF-000106.faa	A0A176L9G5	52-317	266
3.20.20.70-FF-000106.faa	A0A1G7S8D7	49-315	267
3.20.20.70-FF-000106.faa	F3NCT5	49-315	267
3.20.20.70-FF-000106.faa	A0A0Q8YWL6	53-318	266
3.20.20.70-FF-000106.faa	L1KW63	52-317	266
3.20.20.70-FF-000106.faa	A0A1X7DDM9	53-317	265
3.20.20.70-FF-000106.faa	G2GGD8	55-319	265
3.20.20.70-FF-000106.faa	A0A0C5GGK7	52-318	267
3.20.20.70-FF-000106.faa	A0A089X8C6	53-317	265
3.20.20.70-FF-000106.faa	S2Y8P7	53-318	266
3.20.20.70-FF-000106.faa	A0A0U3P0W6	53-318	266
3.20.20.70-FF-000106.faa	A0A2G5IIS4	49-313	265
3.20.20.70-FF-000106.faa	A0A2L2MX85	49-313	265
3.20.20.70-FF-000106.faa	A0A0M8QGJ4	50-315	266
3.20.20.70-FF-000106.faa	A0A2U3A843	54-319	266
3.20.20.70-FF-000106.faa	A0A2G7F4K6	66-331	266
3.20.20.70-FF-000106.faa	A0A1Y2NN00	47-314	268
3.20.20.70-FF-000106.faa	A0A1D8G5H9	47-314	268
3.20.20.70-FF-000106.faa	Q9AD83	63-329	267
3.20.20.70-FF-000106.faa	A0A0N0MM76	51-316	266
3.20.20.70-FF-000106.faa	Q82I12	62-327	266
3.20.20.70-FF-000106.faa	A0A1C4K6P2	75-340	266
3.20.20.70-FF-000106.faa	A0A3R8SKF3	52-317	266
3.20.20.70-FF-000106.faa	A0A3N4UPD2	52-316	265
3.20.20.70-FF-000106.faa	H1QHG3	59-325	267
3.20.20.70-FF-000106.faa	A0A0N0HV59	59-325	267
3.20.20.70-FF-000106.faa	A0A3Q8VTI6	59-325	267
3.20.20.70-FF-000106.faa	A0A1V9KEL1	50-314	265
3.20.20.70-FF-000106.faa	A0A1A5P799	65-330	266
3.20.20.70-FF-000106.faa	A0A429NV26	53-319	267
3.20.20.70-FF-000106.faa	A0A454WH65	53-319	267
3.20.20.70-FF-000106.faa	A0A2I0SQ21	49-313	265
3.20.20.70-FF-000106.faa	A0A1J4NSL0	51-316	266
3.20.20.70-FF-000106.faa	A0A1H9NSI9	66-331	266
3.20.20.70-FF-000106.faa	A0A1S2PBZ2	53-317	265
3.20.20.70-FF-000106.faa	A0A124HCF0	52-317	266
3.20.20.70-FF-000106.faa	A0A0M8VYS6	49-313	265
3.20.20.70-FF-000106.faa	A0A2M9IIC4	49-314	266
3.20.20.70-FF-000106.faa	A0A0H4C0N6	65-330	266
3.20.20.70-FF-000106.faa	A0A0U5EXG7	65-330	266
3.20.20.70-FF-000106.faa	A0A255PV74	65-330	266
3.20.20.70-FF-000106.faa	A0A101V3E9	62-327	266
3.20.20.70-FF-000106.faa	A0A081XT41	50-315	266
3.20.20.70-FF-000106.faa	A0A1H5I954	52-316	265
3.20.20.70-FF-000106.faa	A0A124HAQ3	52-317	266
3.20.20.70-FF-000106.faa	A0A2W2LG40	53-318	266
3.20.20.70-FF-000106.faa	D9XTJ4	52-317	266
3.20.20.70-FF-000106.faa	A0A101QQY1	52-317	266
3.20.20.70-FF-000106.faa	A0A2A2YS22	51-316	266
3.20.20.70-FF-000106.faa	A0A1Q5MB15	50-315	266
3.20.20.70-FF-000106.faa	A0A177HUK7	68-334	267
3.20.20.70-FF-000106.faa	A0A0B5DQ62	32-297	266
3.20.20.70-FF-000106.faa	A0A2U9P6H4	53-318	266
3.20.20.70-FF-000106.faa	A0A0N0AGS3	52-317	266
3.20.20.70-FF-000106.faa	A0A0K2AXU1	79-345	267
3.20.20.70-FF-000106.faa	A0A3M0IGS8	52-317	266
3.20.20.70-FF-000106.faa	A0A0M8WI82	52-317	266
3.20.20.70-FF-000106.faa	A0A101UJK9	51-315	265
3.20.20.70-FF-000106.faa	A0A3Q8VJE4	50-315	266
3.20.20.70-FF-000106.faa	A0A428ZXE4	50-315	266
3.20.20.70-FF-000106.faa	H3EK09	23-281	259
3.20.20.70-FF-000106.faa	G0NAY7	52-303	252
3.20.20.70-FF-000106.faa	A8WUG7	53-303	251
3.20.20.70-FF-000106.faa	A0A2G5V5D2	53-303	251
3.20.20.70-FF-000106.faa	A0A1I7TSZ2	52-303	252
3.20.20.70-FF-000106.faa	Q19264	53-303	251
3.20.20.70-FF-000106.faa	A0A261CAX0	52-303	252
3.20.20.70-FF-000106.faa	A0A2H2I0A9	52-303	252
3.20.20.70-FF-000106.faa	E3M4K1	52-303	252
3.20.20.70-FF-000106.faa	B3MCK6	45-326	282
3.20.20.70-FF-000106.faa	B4P5A3	48-328	281
3.20.20.70-FF-000106.faa	B4MJK5	45-325	281
3.20.20.70-FF-000106.faa	A0A3B0JJB9	45-326	282
3.20.20.70-FF-000106.faa	B3NS10	47-328	282
3.20.20.70-FF-000106.faa	B4HPI6	48-328	281
3.20.20.70-FF-000106.faa	B4QCW2	48-328	281
3.20.20.70-FF-000106.faa	A0A1W4UHQ0	45-325	281
3.20.20.70-FF-000106.faa	Q7K209	48-328	281
3.20.20.70-FF-000106.faa	B4GD04	45-325	281
3.20.20.70-FF-000106.faa	Q292P3	45-325	281
3.20.20.70-FF-000106.faa	A0A1S4H130	42-309	268
3.20.20.70-FF-000106.faa	Q7PVX1	42-309	268
3.20.20.70-FF-000106.faa	A0A182QLF1	43-310	268
3.20.20.70-FF-000106.faa	A0A0P6E2B4	42-313	272
3.20.20.70-FF-000106.faa	E9HNQ3	42-312	271
3.20.20.70-FF-000106.faa	A0A0P5SRP4	48-318	271
3.20.20.70-FF-000106.faa	A0A0N8EN44	131-402	272
3.20.20.70-FF-000106.faa	D7EJ08	40-306	267
3.20.20.70-FF-000107.faa	Q7NHC5	8-272	265
3.20.20.70-FF-000107.faa	P77960	1-264	264
3.20.20.70-FF-000107.faa	I1I1J3	21-284	264
3.20.20.70-FF-000107.faa	A0A2K1KNX7	83-347	265
3.20.20.70-FF-000107.faa	A9RJP2	1-268	268
3.20.20.70-FF-000107.faa	A0A1D6L7R5	12-297	286
3.20.20.70-FF-000107.faa	A0A1D6L7U0	12-273	262
3.20.20.70-FF-000107.faa	A0A1D6L7U4	12-274	263
3.20.20.70-FF-000107.faa	A0A1D6L7S0	12-274	263
3.20.20.70-FF-000107.faa	A0A3B6LUX2	6-269	264
3.20.20.70-FF-000107.faa	A0A287SLR6	17-280	264
3.20.20.70-FF-000107.faa	I1GM77	12-275	264
3.20.20.70-FF-000107.faa	A0A453M2U1	35-298	264
3.20.20.70-FF-000107.faa	A0A287SLV3	29-284	256
3.20.20.70-FF-000107.faa	A0A3B6LTP3	6-274	269
3.20.20.70-FF-000107.faa	A0A287SLW3	51-315	265
3.20.20.70-FF-000107.faa	A0A287SLQ2	5-269	265
3.20.20.70-FF-000107.faa	A0A453M2T6	22-278	257
3.20.20.70-FF-000107.faa	A0A0E0KK67	16-279	264
3.20.20.70-FF-000107.faa	A0A0D9ZEE7	110-373	264
3.20.20.70-FF-000107.faa	Q7Y1H9	16-279	264
3.20.20.70-FF-000107.faa	J3LTQ3	9-271	263
3.20.20.70-FF-000107.faa	A0A0D3FQ61	106-369	264
3.20.20.70-FF-000107.faa	A2XMX3	16-279	264
3.20.20.70-FF-000107.faa	A0A0E0P2I7	16-279	264
3.20.20.70-FF-000107.faa	A0A0D3FQ62	16-279	264
3.20.20.70-FF-000107.faa	A0A0E0GUY0	16-279	264
3.20.20.70-FF-000107.faa	A0A0E0D869	16-279	264
3.20.20.70-FF-000107.faa	A0A446KE03	76-339	264
3.20.20.70-FF-000107.faa	A0A3B5Z6D5	76-339	264
3.20.20.70-FF-000107.faa	A0A446JEF7	66-329	264
3.20.20.70-FF-000107.faa	A0A3B5Y749	66-329	264
3.20.20.70-FF-000107.faa	A0A287GSJ3	70-333	264
3.20.20.70-FF-000107.faa	A0A453A2E9	1-255	255
3.20.20.70-FF-000107.faa	A0A453A2I1	49-312	264
3.20.20.70-FF-000107.faa	I1H330	69-331	263
3.20.20.70-FF-000107.faa	A0A453A2F6	66-329	264
3.20.20.70-FF-000107.faa	A0A453A2G9	73-336	264
3.20.20.70-FF-000107.faa	A0A3B6A207	73-336	264
3.20.20.70-FF-000107.faa	A0A453A2G1	15-268	254
3.20.20.70-FF-000107.faa	K4JEK0	14-277	264
3.20.20.70-FF-000107.faa	J3MJ16	16-279	264
3.20.20.70-FF-000107.faa	B6TI69	56-319	264
3.20.20.70-FF-000107.faa	A0A3L6TCU0	59-322	264
3.20.20.70-FF-000107.faa	A0A2S3GWB9	58-321	264
3.20.20.70-FF-000107.faa	C5XB29	57-320	264
3.20.20.70-FF-000107.faa	K3ZV84	62-325	264
3.20.20.70-FF-000107.faa	K3ZV22	62-334	273
3.20.20.70-FF-000107.faa	A0A2T7ELI6	68-331	264
3.20.20.70-FF-000107.faa	A0A0E0LHV0	63-326	264
3.20.20.70-FF-000107.faa	I1Q8K2	66-329	264
3.20.20.70-FF-000107.faa	A0A0D3GN11	66-329	264
3.20.20.70-FF-000107.faa	A0A0E0AGJ2	66-329	264
3.20.20.70-FF-000107.faa	A0A0E0HXG1	66-329	264
3.20.20.70-FF-000107.faa	A0A0E0Q4V5	66-329	264
3.20.20.70-FF-000107.faa	Q6ZL61	66-329	264
3.20.20.70-FF-000107.faa	A2YIT3	51-315	265
3.20.20.70-FF-000107.faa	D7M3G0	13-275	263
3.20.20.70-FF-000107.faa	A0A078G9K5	13-276	264
3.20.20.70-FF-000107.faa	A0A397XQ22	13-276	264
3.20.20.70-FF-000107.faa	A0A3P6DKF2	13-275	263
3.20.20.70-FF-000107.faa	A0A0D3E039	13-275	263
3.20.20.70-FF-000107.faa	R0FH51	14-276	263
3.20.20.70-FF-000107.faa	M4F598	13-276	264
3.20.20.70-FF-000107.faa	A0A078G612	13-276	264
3.20.20.70-FF-000107.faa	V4L2N1	12-274	263
3.20.20.70-FF-000107.faa	A0A178UX50	12-274	263
3.20.20.70-FF-000107.faa	O22765	12-274	263
3.20.20.70-FF-000107.faa	M4CS93	49-311	263
3.20.20.70-FF-000107.faa	V4L3Y0	51-313	263
3.20.20.70-FF-000107.faa	Q42529	50-312	263
3.20.20.70-FF-000107.faa	D7LUW2	51-313	263
3.20.20.70-FF-000107.faa	R0FQJ8	51-313	263
3.20.20.70-FF-000107.faa	A0A0D3DT23	49-311	263
3.20.20.70-FF-000107.faa	F6GXL4	54-316	263
3.20.20.70-FF-000107.faa	A0A151SJ21	11-273	263
3.20.20.70-FF-000107.faa	A0A1S2XT06	5-267	263
3.20.20.70-FF-000107.faa	A0A1S2XT38	52-314	263
3.20.20.70-FF-000107.faa	V7CWH5	49-311	263
3.20.20.70-FF-000107.faa	A0A1S3UAV8	49-311	263
3.20.20.70-FF-000107.faa	A0A1S3TRF8	8-270	263
3.20.20.70-FF-000107.faa	V7CYK7	8-270	263
3.20.20.70-FF-000107.faa	A0A445FHA1	5-267	263
3.20.20.70-FF-000107.faa	K7MYN2	5-267	263
3.20.20.70-FF-000107.faa	A0A445LDI2	49-311	263
3.20.20.70-FF-000107.faa	I1JNY7	49-311	263
3.20.20.70-FF-000107.faa	I1N9L7	49-311	263
3.20.20.70-FF-000107.faa	A0A445FHA8	49-311	263
3.20.20.70-FF-000107.faa	A0A1S3TRF6	49-311	263
3.20.20.70-FF-000107.faa	I3S0A7	49-311	263
3.20.20.70-FF-000107.faa	A0A445CKF5	49-311	263
3.20.20.70-FF-000107.faa	B9GS77	48-310	263
3.20.20.70-FF-000107.faa	B9H8G5	48-310	263
3.20.20.70-FF-000107.faa	A0A3L6F3C8	86-347	262
3.20.20.70-FF-000107.faa	C0P7Z2	86-347	262
3.20.20.70-FF-000107.faa	P42390	86-347	262
3.20.20.70-FF-000107.faa	K7UP31	86-351	266
3.20.20.70-FF-000107.faa	C5WX67	62-325	264
3.20.20.70-FF-000107.faa	B4F800	73-338	266
3.20.20.70-FF-000107.faa	A0A1D6L7V9	104-360	257
3.20.20.70-FF-000107.faa	I1PGA7	64-328	265
3.20.20.70-FF-000107.faa	A0A0D3FQ67	64-328	265
3.20.20.70-FF-000107.faa	Q7Y1J1	59-323	265
3.20.20.70-FF-000107.faa	A0A0E0KK73	64-325	262
3.20.20.70-FF-000107.faa	Q7Y1I9	60-324	265
3.20.20.70-FF-000107.faa	J3LTQ5	56-319	264
3.20.20.70-FF-000107.faa	A0A0D9ZEF4	55-319	265
3.20.20.70-FF-000107.faa	A2XMX5	60-324	265
3.20.20.70-FF-000108.faa	V6JWX9	6-479	474
3.20.20.70-FF-000108.faa	A0A0L0JMP8	6-479	474
3.20.20.70-FF-000108.faa	A0A0T1S652	20-492	473
3.20.20.70-FF-000108.faa	D9XVR6	10-482	473
3.20.20.70-FF-000108.faa	A0A494UWZ3	10-482	473
3.20.20.70-FF-000108.faa	A0A2N0INB3	6-479	474
3.20.20.70-FF-000108.faa	A0A3Q9KXP2	10-481	472
3.20.20.70-FF-000108.faa	A0A2L2MTJ4	10-482	473
3.20.20.70-FF-000108.faa	A0A2G5IXV8	10-482	473
3.20.20.70-FF-000108.faa	A0A117P248	6-479	474
3.20.20.70-FF-000108.faa	A0A2U9NYJ5	10-482	473
3.20.20.70-FF-000108.faa	A0A0M2GIY7	7-479	473
3.20.20.70-FF-000108.faa	A0A3R8RMD7	10-482	473
3.20.20.70-FF-000108.faa	A0A0Q8Z465	5-478	474
3.20.20.70-FF-000108.faa	A0A1X7E2C0	6-478	473
3.20.20.70-FF-000108.faa	A0A171AJB8	6-479	474
3.20.20.70-FF-000108.faa	A0A2U3A5K8	10-482	473
3.20.20.70-FF-000108.faa	A0A124I198	6-479	474
3.20.20.70-FF-000108.faa	A0A176L5H9	6-479	474
3.20.20.70-FF-000108.faa	Q9L0Z8	9-482	474
3.20.20.70-FF-000108.faa	A0A2U2ZA52	10-483	474
3.20.20.70-FF-000108.faa	A0A0M8YFH6	20-492	473
3.20.20.70-FF-000108.faa	A0A250VM73	7-479	473
3.20.20.70-FF-000108.faa	A0A291Q3B7	6-479	474
3.20.20.70-FF-000108.faa	A0A0C5FTU8	6-479	474
3.20.20.70-FF-000108.faa	D5ZTP1	9-482	474
3.20.20.70-FF-000108.faa	A0A1M6APB9	6-479	474
3.20.20.70-FF-000108.faa	A0A2G6ZFQ8	6-479	474
3.20.20.70-FF-000108.faa	A0A1D2IBM6	6-480	475
3.20.20.70-FF-000108.faa	A0A101TS70	6-479	474
3.20.20.70-FF-000108.faa	A0A1H5PKU8	6-479	474
3.20.20.70-FF-000108.faa	S5VIS7	6-479	474
3.20.20.70-FF-000108.faa	A0A3Q9BTY4	10-482	473
3.20.20.70-FF-000108.faa	A0A101UXN7	6-479	474
3.20.20.70-FF-000108.faa	A0A2P8Q1I6	9-482	474
3.20.20.70-FF-000108.faa	A0A1B1BDQ1	6-479	474
3.20.20.70-FF-000108.faa	A0A3Q8VHW3	10-482	473
3.20.20.70-FF-000108.faa	A0A429AKI2	10-482	473
3.20.20.70-FF-000108.faa	A0A0X3XM53	6-479	474
3.20.20.70-FF-000108.faa	A0A1Y2NQR0	8-478	471
3.20.20.70-FF-000108.faa	A0A1D8FXI4	8-478	471
3.20.20.70-FF-000108.faa	L7EVI3	7-478	472
3.20.20.70-FF-000108.faa	A0A3D9QFA0	6-479	474
3.20.20.70-FF-000108.faa	A0A101CMR2	6-479	474
3.20.20.70-FF-000108.faa	A0A101UIT4	7-478	472
3.20.20.70-FF-000108.faa	A0A1S2JXT9	8-479	472
3.20.20.70-FF-000108.faa	A0A1B1M5D7	8-479	472
3.20.20.70-FF-000108.faa	A0A429TJL2	8-479	472
3.20.20.70-FF-000108.faa	A0A0H4CL45	6-479	474
3.20.20.70-FF-000108.faa	A0A1A5P354	6-480	475
3.20.20.70-FF-000108.faa	A0A022M9E4	6-479	474
3.20.20.70-FF-000108.faa	A0A429P301	9-482	474
3.20.20.70-FF-000108.faa	A0A0M8VFS0	1-460	460
3.20.20.70-FF-000108.faa	A0A1C4LEP9	7-479	473
3.20.20.70-FF-000108.faa	A0A3G2JQG8	9-482	474
3.20.20.70-FF-000108.faa	A0A081XNS2	7-479	473
3.20.20.70-FF-000108.faa	A0A3Q8W036	9-482	474
3.20.20.70-FF-000108.faa	A0A0B5DIB2	6-479	474
3.20.20.70-FF-000108.faa	A0A1J4Q7G6	7-479	473
3.20.20.70-FF-000108.faa	A0A101NN47	6-479	474
3.20.20.70-FF-000108.faa	A0A221NU45	9-482	474
3.20.20.70-FF-000108.faa	A0A2M9IP58	9-482	474
3.20.20.70-FF-000108.faa	A0A2S4Z5C4	9-482	474
3.20.20.70-FF-000108.faa	A0A1Q5M6A4	6-479	474
3.20.20.70-FF-000108.faa	Q827P0	10-482	473
3.20.20.70-FF-000108.faa	A0A1H9M4I6	7-478	472
3.20.20.70-FF-000108.faa	A0A0U2X5R1	7-479	473
3.20.20.70-FF-000108.faa	L1KK40	6-479	474
3.20.20.70-FF-000108.faa	A0A1Q5KMH0	6-479	474
3.20.20.70-FF-000108.faa	S2ZB54	6-479	474
3.20.20.70-FF-000108.faa	A0A3S0AHC6	10-483	474
3.20.20.70-FF-000108.faa	A0A1S2Q3K5	6-479	474
3.20.20.70-FF-000108.faa	A0A2A3H9R8	7-479	473
3.20.20.70-FF-000108.faa	A0A117QMQ2	7-479	473
3.20.20.70-FF-000108.faa	A0A2S4Y3A9	9-482	474
3.20.20.70-FF-000108.faa	A0A2G9DVF7	9-482	474
3.20.20.70-FF-000108.faa	A0A0K2ANJ7	6-479	474
3.20.20.70-FF-000108.faa	A0A1K2FL59	7-479	473
3.20.20.70-FF-000108.faa	D6K7F5	10-482	473
3.20.20.70-FF-000108.faa	F3NKW8	6-479	474
3.20.20.70-FF-000108.faa	A0A1G7HUY3	6-479	474
3.20.20.70-FF-000108.faa	A0A3M0IIW9	9-482	474
3.20.20.70-FF-000108.faa	A0A1Q5K5F9	6-479	474
3.20.20.70-FF-000108.faa	A0A0M8QCS9	1-460	460
3.20.20.70-FF-000108.faa	A0A2W2M6T9	9-482	474
3.20.20.70-FF-000108.faa	K4RDK4	9-482	474
3.20.20.70-FF-000108.faa	A0A0M8WNK5	1-460	460
3.20.20.70-FF-000108.faa	A0A1D8T0G7	6-479	474
3.20.20.70-FF-000108.faa	A0A1G8XAD3	7-479	473
3.20.20.70-FF-000108.faa	G2G5A7	7-479	473
3.20.20.70-FF-000108.faa	A0A3Q9EQC8	9-482	474
3.20.20.70-FF-000108.faa	A0A0G3ARG9	4-480	477
3.20.20.70-FF-000108.faa	A0A0N0AF68	1-460	460
3.20.20.70-FF-000108.faa	A0A0N1NUD5	6-478	473
3.20.20.70-FF-000108.faa	A0A0U5M2D6	27-500	474
3.20.20.70-FF-000108.faa	A0A3S4BEL2	7-475	469
3.20.20.70-FF-000108.faa	A0A1X1XVG5	7-475	469
3.20.20.70-FF-000108.faa	A5U3L0	10-476	467
3.20.20.70-FF-000108.faa	A0A0H3M4V5	10-476	467
3.20.20.70-FF-000108.faa	P9WKI3	10-476	467
3.20.20.70-FF-000108.faa	P9WKI2	10-476	467
3.20.20.70-FF-000108.faa	P65173	10-476	467
3.20.20.70-FF-000108.faa	A0A1X2D9X6	9-475	467
3.20.20.70-FF-000108.faa	X7YUX7	6-475	470
3.20.20.70-FF-000108.faa	X7ZBZ1	7-475	469
3.20.20.70-FF-000108.faa	A0A1V3XGX3	7-475	469
3.20.20.70-FF-000108.faa	U5WLW7	7-475	469
3.20.20.70-FF-000109.faa	A9WIY7	446-492_504-548_558-820	355
3.20.20.70-FF-000109.faa	A0A1X0N752	436-779	344
3.20.20.70-FF-000109.faa	A0A1V4FB57	437-780	344
3.20.20.70-FF-000109.faa	G8Q2N5	437-780	344
3.20.20.70-FF-000109.faa	A0A0F4XGX6	437-780	344
3.20.20.70-FF-000109.faa	A0A427DZX9	436-779	344
3.20.20.70-FF-000109.faa	W0H2U7	436-779	344
3.20.20.70-FF-000109.faa	A0A3M4VL87	436-779	344
3.20.20.70-FF-000109.faa	A0A1Y3NXC7	437-780	344
3.20.20.70-FF-000109.faa	I4N603	437-780	344
3.20.20.70-FF-000109.faa	A0A0N0FQS8	436-779	344
3.20.20.70-FF-000109.faa	A0A2S3V6G7	436-779	344
3.20.20.70-FF-000109.faa	A0A3M3R6Q6	436-779	344
3.20.20.70-FF-000109.faa	Q87V18	436-779	344
3.20.20.70-FF-000109.faa	A0A1K2B2Y6	437-780	344
3.20.20.70-FF-000109.faa	A0A423EGB5	437-780	344
3.20.20.70-FF-000109.faa	Q4KJI6	437-780	344
3.20.20.70-FF-000109.faa	A0A3M4MS96	436-779	344
3.20.20.70-FF-000109.faa	Q48PG8	436-779	344
3.20.20.70-FF-000109.faa	A0A0N0FWU4	436-779	344
3.20.20.70-FF-000109.faa	A0A1E3XQ58	436-779	344
3.20.20.70-FF-000109.faa	F3JXK9	436-779	344
3.20.20.70-FF-000109.faa	A0A3M3UN51	436-779	344
3.20.20.70-FF-000109.faa	A0A0P9S2W9	436-779	344
3.20.20.70-FF-000109.faa	A0A3M4LEL5	436-779	344
3.20.20.70-FF-000109.faa	A0A0N0F2A7	436-779	344
3.20.20.70-FF-000109.faa	A0A1S1C0B6	437-779	343
3.20.20.70-FF-000109.faa	Q9HUD5	437-779	343
3.20.20.70-FF-000109.faa	A0A448BTX8	437-779	343
3.20.20.70-FF-000109.faa	A0A0C7D5T0	437-779	343
3.20.20.70-FF-000109.faa	A0A2V2TU92	437-779	343
3.20.20.70-FF-000109.faa	A0A335EKF1	437-779	343
3.20.20.70-FF-000109.faa	A0A1F0I6Z9	437-779	343
3.20.20.70-FF-000109.faa	A0A1H0PQX7	437-779	343
3.20.20.70-FF-000109.faa	Q8EHA4	430-482_494-536_546-784	335
3.20.20.70-FF-000109.faa	A0A0H4K337	437-781	345
3.20.20.70-FF-000109.faa	A0A0H3Q4H0	437-781	345
3.20.20.70-FF-000109.faa	C3LQE8	437-781	345
3.20.20.70-FF-000109.faa	A0A0K9URS9	437-781	345
3.20.20.70-FF-000109.faa	A0A0X1KZ31	437-781	345
3.20.20.70-FF-000109.faa	Q9KPJ1	437-781	345
3.20.20.70-FF-000109.faa	A0A240CCH4	435-779	345
3.20.20.70-FF-000109.faa	A0A0M1V8X8	484-829	346
3.20.20.70-FF-000109.faa	Q0WB94	484-829	346
3.20.20.70-FF-000109.faa	A0A3S4KNS9	436-780	345
3.20.20.70-FF-000109.faa	A0A0H3NXF1	436-780	345
3.20.20.70-FF-000109.faa	A0A2R9T7J3	436-780	345
3.20.20.70-FF-000109.faa	Q8D1R4	484-829	346
3.20.20.70-FF-000109.faa	A0A0A8VKI1	435-779	345
3.20.20.70-FF-000109.faa	A0A0F7D170	435-779	345
3.20.20.70-FF-000109.faa	A0A481QI45	435-780	346
3.20.20.70-FF-000109.faa	A9MNZ5	429-481_493-535_545-785	337
3.20.20.70-FF-000109.faa	A0A3U7IW23	429-481_493-535_545-785	337
3.20.20.70-FF-000109.faa	A0A156GH30	429-481_493-535_545-785	337
3.20.20.70-FF-000109.faa	A0A331JHC5	429-481_493-535_545-785	337
3.20.20.70-FF-000109.faa	A0A0H3CQB2	429-481_493-535_545-785	337
3.20.20.70-FF-000109.faa	W1FYM6	239-291_303-345_355-595	337
3.20.20.70-FF-000109.faa	G8LGH8	464-516_528-570_580-820	337
3.20.20.70-FF-000109.faa	M9H3Z2	429-481_493-535_545-785	337
3.20.20.70-FF-000109.faa	H4UPS2	429-481_493-535_545-785	337
3.20.20.70-FF-000109.faa	A0A0E1SR53	429-481_493-535_545-785	337
3.20.20.70-FF-000109.faa	A0A094WIN3	429-481_493-535_545-785	337
3.20.20.70-FF-000109.faa	A0A0E1M1Z9	429-481_493-535_545-785	337
